DATE,HOUR,lon,lat,YEAR,killed,injured
12/15/2015,19,-73.8657835,40.8889314,2015,0,0
12/31/2015,19,-73.8973575,40.8587638,2015,0,0
12/31/2015,19,-73.9365026,40.721248,2015,0,0
12/31/2015,19,-73.9357236,40.6125296,2015,0,0
12/31/2015,19,-73.9974342,40.7416425,2015,0,0
12/31/2015,19,-73.9978197,40.7615008,2015,0,1
12/31/2015,19,-73.8661181,40.8452223,2015,0,1
12/31/2015,19,-74.0236331,40.6185371,2015,0,0
12/31/2015,19,-73.7997499,40.6933472,2015,0,0
12/31/2015,19,-73.9825396,40.6920516,2015,0,0
12/31/2015,19,-74.022687,40.6221769,2015,0,0
12/31/2015,19,-74.0228769,40.619465,2015,0,0
12/31/2015,19,-73.7182869,40.7260398,2015,0,0
12/31/2015,19,-73.9271154,40.8369385,2015,0,0
12/31/2015,19,-73.9145948,40.7822825,2015,0,1
12/31/2015,19,-73.9897228,40.6691474,2015,0,1
12/31/2015,19,-73.9596347,40.5779945,2015,0,0
12/31/2015,19,-73.9293744,40.7276628,2015,0,0
12/31/2015,19,-74.0048548,40.608595,2015,0,0
12/31/2015,19,-73.860261,40.8943153,2015,0,3
12/31/2015,19,-74.0883777,40.6087258,2015,0,0
12/31/2015,19,-73.9600286,40.7980373,2015,0,0
12/31/2015,19,-73.8973575,40.8587638,2015,0,0
12/30/2015,19,-73.9712634,40.7511221,2015,0,0
12/30/2015,19,-74.0005848,40.7576938,2015,0,0
12/30/2015,19,-73.9064206,40.7456338,2015,0,0
12/30/2015,19,-73.8420304,40.6678948,2015,0,0
12/30/2015,19,-73.8693881,40.6982547,2015,0,0
12/30/2015,19,-73.8396576,40.7652999,2015,0,0
12/30/2015,19,-73.8665952,40.7693188,2015,0,0
12/30/2015,19,-73.8480763,40.7213656,2015,0,1
12/30/2015,19,-73.9245917,40.6466434,2015,0,2
12/30/2015,19,-74.2107845,40.5487845,2015,0,2
12/30/2015,19,-73.9804165,40.5829775,2015,0,0
12/30/2015,19,-73.7735507,40.7360731,2015,0,0
12/30/2015,19,-74.0129035,40.6792259,2015,0,0
12/30/2015,19,-73.9996824,40.738552,2015,0,1
12/30/2015,19,-73.8890253,40.7666318,2015,0,0
12/30/2015,19,-73.7379104,40.7177229,2015,0,0
