DATE,HOUR,lon,lat,YEAR,killed,injured
12/31/2015,3,-73.992623,40.6835439,2015,0,0
12/31/2015,3,-73.936984,40.589872,2015,0,0
12/31/2015,3,-73.9887144,40.7485121,2015,0,0
12/31/2015,3,-73.974044,40.7472966,2015,0,0
12/31/2015,3,-73.9762353,40.7656758,2015,0,0
12/31/2015,3,-73.9786009,40.7623963,2015,0,0
12/30/2015,3,-74.0068099,40.7440605,2015,0,0
12/30/2015,3,-73.9776766,40.7521198,2015,0,0
12/30/2015,3,-73.859046,40.8873478,2015,0,0
12/29/2015,3,-73.936979,40.7019114,2015,0,0
12/29/2015,3,-73.8577325,40.8335582,2015,0,0
12/29/2015,3,-73.9149938,40.763893,2015,0,0
12/29/2015,3,-73.7826497,40.6670766,2015,0,0
12/29/2015,3,-73.7487976,40.713899,2015,0,0
12/29/2015,3,-73.9061365,40.6629667,2015,0,0
12/28/2015,3,-73.9624863,40.7053507,2015,0,0
12/27/2015,3,-73.9059739,40.640237,2015,0,0
12/27/2015,3,-73.9901323,40.7516577,2015,0,0
12/27/2015,3,-73.9987944,40.7601531,2015,0,0
12/27/2015,3,-73.7879779,40.7256403,2015,0,0
12/27/2015,3,-73.9846193,40.7591997,2015,0,1
12/27/2015,3,-73.8245172,40.6917682,2015,0,1
12/27/2015,3,-73.9952973,40.7496708,2015,0,0
12/27/2015,3,-73.991232,40.7603532,2015,0,0
12/27/2015,3,-73.8230411,40.6800101,2015,0,0
12/27/2015,3,-73.9206259,40.6239797,2015,0,0
12/27/2015,3,-74.0039287,40.7208537,2015,0,0
12/27/2015,3,-73.8446429,40.6807,2015,0,0
12/27/2015,3,-73.7754962,40.6802181,2015,0,0
12/27/2015,3,-73.9012647,40.6668795,2015,0,0
12/27/2015,3,-73.9374202,40.8043758,2015,0,0
12/26/2015,3,-73.8044317,40.7421627,2015,0,0
12/26/2015,3,-73.8107589,40.6795239,2015,0,0
12/26/2015,3,-73.9404817,40.7225802,2015,0,0
12/26/2015,3,-73.8957445,40.6931942,2015,0,0
12/26/2015,3,-73.9138285,40.7437732,2015,0,1
12/26/2015,3,-73.9242311,40.6215393,2015,0,0
12/26/2015,3,-73.9276125,40.6258233,2015,0,0
12/26/2015,3,-73.8523438,40.7534092,2015,0,1
12/26/2015,3,-73.9865462,40.5836578,2015,0,2
12/26/2015,3,-73.9788131,40.7875656,2015,0,0
12/26/2015,3,-73.9202761,40.8626053,2015,0,0
12/26/2015,3,-73.9917957,40.7263924,2015,0,1
12/25/2015,3,-73.9917978,40.738505,2015,0,0
12/25/2015,3,-73.8493913,40.9057359,2015,0,1
12/25/2015,3,-73.8143102,40.742975,2015,0,0
12/25/2015,3,-73.8902621,40.6566177,2015,0,1
12/25/2015,3,-73.9206109,40.866761,2015,0,0
12/25/2015,3,-73.8012976,40.7282249,2015,0,0
12/25/2015,3,-73.9504966,40.8231203,2015,0,0
12/25/2015,3,-74.0185292,40.6323333,2015,0,2
12/25/2015,3,-73.9020739,40.8669992,2015,0,5
12/24/2015,3,-73.7628122,40.6802969,2015,0,0
12/24/2015,3,-73.9362632,40.6735602,2015,0,0
12/24/2015,3,-73.8875357,40.7367624,2015,0,0
12/24/2015,3,-73.7517158,40.7022867,2015,0,0
12/23/2015,3,-73.9276589,40.6262104,2015,0,0
12/23/2015,3,-73.8729443,40.6972196,2015,0,0
12/22/2015,3,-73.728289,40.7417355,2015,0,0
12/22/2015,3,-73.9827104,40.7567703,2015,0,0
12/21/2015,3,-73.9002599,40.8542925,2015,0,0
12/21/2015,3,-73.8772987,40.8287418,2015,0,0
12/21/2015,3,-73.9019314,40.6400004,2015,0,0
12/21/2015,3,-73.881815,40.75171,2015,0,0
12/20/2015,3,-73.9306135,40.6741471,2015,0,0
12/20/2015,3,-73.8839372,40.7476308,2015,0,0
12/20/2015,3,-73.921284,40.8357243,2015,0,1
12/20/2015,3,-73.8829509,40.828303,2015,0,1
12/20/2015,3,-73.9216562,40.663843,2015,0,0
12/20/2015,3,-73.9193623,40.8648086,2015,0,0
12/20/2015,3,-73.9976793,40.7514385,2015,0,0
12/19/2015,3,-73.9284311,40.6149737,2015,0,0
12/19/2015,3,-73.9177624,40.6938763,2015,0,0
12/19/2015,3,-73.8573621,40.8934115,2015,0,0
12/19/2015,3,-73.8900947,40.6466979,2015,0,0
12/19/2015,3,-73.9831481,40.7388307,2015,0,0
12/19/2015,3,-73.9682261,40.6794199,2015,0,0
12/19/2015,3,-73.847753,40.8275197,2015,0,0
12/19/2015,3,-73.9109852,40.8623405,2015,0,0
12/19/2015,3,-73.9566297,40.7208456,2015,0,0
12/19/2015,3,-73.8216767,40.8262017,2015,0,0
12/19/2015,3,-73.9467017,40.79745,2015,0,1
12/19/2015,3,-73.9467017,40.79745,2015,0,1
12/19/2015,3,-74.0909169,40.6061629,2015,0,0
12/19/2015,3,-73.9257141,40.6937253,2015,0,0
12/18/2015,3,-73.8220852,40.7170347,2015,0,2
12/18/2015,3,-73.9467528,40.7710786,2015,0,0
12/18/2015,3,-73.8921621,40.6762804,2015,0,0
12/18/2015,3,-74.0000649,40.732928,2015,0,0
12/18/2015,3,-74.0000649,40.732928,2015,0,0
12/18/2015,3,-73.859396,40.7024569,2015,0,0
12/18/2015,3,-73.9103471,40.8610143,2015,0,0
12/18/2015,3,-73.8420304,40.6678948,2015,0,0
12/18/2015,3,-73.812267,40.761131,2015,1,0
12/18/2015,3,-73.8630194,40.7177091,2015,0,0
12/17/2015,3,-74.0872088,40.6098795,2015,0,1
12/16/2015,3,-74.0900381,40.6327717,2015,0,0
12/16/2015,3,-73.758491,40.5952075,2015,0,0
12/16/2015,3,-73.9949215,40.7552921,2015,0,1
12/15/2015,3,-73.9326634,40.8040657,2015,0,0
12/15/2015,3,-73.8613216,40.873122,2015,0,0
12/15/2015,3,-74.0006314,40.7272875,2015,0,0
12/15/2015,3,-73.9667018,40.7573816,2015,0,0
12/14/2015,3,-73.9252653,40.6790734,2015,0,0
12/14/2015,3,-73.9287277,40.8667416,2015,0,1
12/14/2015,3,-73.95729,40.6643036,2015,0,0
12/14/2015,3,-73.7975363,40.6777393,2015,0,0
12/14/2015,3,-73.8380134,40.7265632,2015,0,1
12/14/2015,3,-73.999917,40.7269334,2015,0,0
12/14/2015,3,-73.8380134,40.7265632,2015,0,0
12/14/2015,3,-73.7810741,40.6680283,2015,0,1
12/13/2015,3,-73.9312248,40.8294782,2015,0,0
12/13/2015,3,-73.7231313,40.7359298,2015,0,0
12/13/2015,3,-73.9296441,40.854907,2015,0,0
12/13/2015,3,-73.9969443,40.6983692,2015,0,0
12/13/2015,3,-74.0014293,40.7514468,2015,0,0
12/13/2015,3,-73.9652931,40.759308,2015,0,0
12/13/2015,3,-73.815664,40.7157964,2015,0,0
12/13/2015,3,-73.9020204,40.751191,2015,0,0
12/13/2015,3,-73.8748122,40.8981608,2015,0,0
12/13/2015,3,-74.0086345,40.7326422,2015,0,0
12/13/2015,3,-73.9038134,40.6617132,2015,0,0
12/13/2015,3,-73.9609091,40.7808583,2015,0,5
12/13/2015,3,-73.9744433,40.750766,2015,0,0
12/13/2015,3,-73.8620251,40.8355588,2015,0,0
12/13/2015,3,-73.9813418,40.7586447,2015,0,0
12/13/2015,3,-73.9598555,40.773642,2015,0,0
12/13/2015,3,-73.8144393,40.7044031,2015,0,0
12/12/2015,3,-73.9149165,40.7085368,2015,0,0
12/12/2015,3,-73.96446,40.8144067,2015,0,0
12/12/2015,3,-73.8065882,40.7066326,2015,0,0
12/11/2015,3,-73.9884952,40.7641132,2015,0,0
12/10/2015,3,-73.9897287,40.7007342,2015,0,0
12/10/2015,3,-73.9718517,40.6314942,2015,0,1
12/10/2015,3,-73.8642648,40.8713909,2015,0,0
12/09/2015,3,-73.8086624,40.6914465,2015,0,0
12/09/2015,3,-73.8395099,40.7426801,2015,0,0
12/09/2015,3,-73.8395099,40.7426801,2015,0,0
12/09/2015,3,-73.999311,40.7175491,2015,0,0
12/07/2015,3,-73.8308861,40.7000093,2015,0,0
12/07/2015,3,-73.7785659,40.6797519,2015,0,0
12/07/2015,3,-73.9911106,40.7503184,2015,0,0
12/06/2015,3,-73.920305,40.835397,2015,0,0
12/06/2015,3,-73.9547186,40.7088997,2015,0,0
12/06/2015,3,-73.9133956,40.7631398,2015,0,1
12/06/2015,3,-73.9866379,40.7550334,2015,0,0
12/06/2015,3,-73.7674596,40.6037486,2015,0,0
12/06/2015,3,-73.9827278,40.7451792,2015,0,0
12/06/2015,3,-73.9911106,40.7503184,2015,0,0
12/06/2015,3,-73.9991472,40.688922,2015,0,0
12/06/2015,3,-73.9343929,40.6618637,2015,0,0
12/05/2015,3,-73.8414531,40.7090458,2015,0,2
12/05/2015,3,-73.8345153,40.8376059,2015,0,1
12/05/2015,3,-74.0387681,40.6171798,2015,0,0
12/05/2015,3,-73.9677263,40.6023297,2015,0,0
12/05/2015,3,-73.921294,40.8486299,2015,0,0
12/05/2015,3,-73.9839596,40.7254721,2015,0,0
12/05/2015,3,-73.9977634,40.7168135,2015,0,0
12/05/2015,3,-73.8893729,40.8733829,2015,0,1
12/05/2015,3,-73.8893729,40.8733829,2015,0,1
12/05/2015,3,-73.8544923,40.8924774,2015,0,0
12/04/2015,3,-74.0121932,40.6398549,2015,0,0
12/04/2015,3,-73.8968799,40.9010398,2015,0,1
12/03/2015,3,-73.8961762,40.8466586,2015,0,3
12/03/2015,3,-73.857156,40.831101,2015,0,0
12/02/2015,3,-73.8851569,40.6914567,2015,0,0
12/02/2015,3,-73.9280394,40.841262,2015,0,0
12/02/2015,3,-73.8319096,40.7589491,2015,0,0
12/02/2015,3,-73.980427,40.6288775,2015,0,0
12/01/2015,3,-73.9505858,40.6689643,2015,0,0
12/01/2015,3,-73.8417908,40.8280071,2015,0,0
12/01/2015,3,-73.9786065,40.7450578,2015,0,0
12/01/2015,3,-73.7765382,40.7824378,2015,0,0
12/01/2015,3,-73.8751395,40.7566326,2015,0,0
12/01/2015,3,-73.9852802,40.6921563,2015,0,0
11/30/2015,3,-73.8912532,40.6500257,2015,0,1
11/29/2015,3,-73.9098681,40.8623094,2015,0,0
11/29/2015,3,-73.8071695,40.6927094,2015,0,0
11/29/2015,3,-73.8988296,40.6420041,2015,0,1
11/29/2015,3,-73.9511983,40.7826332,2015,0,4
11/29/2015,3,-73.9465455,40.8165011,2015,0,0
11/29/2015,3,-73.8754279,40.7124149,2015,0,0
11/29/2015,3,-73.9984879,40.7452931,2015,0,1
11/29/2015,3,-73.8957907,40.8597477,2015,0,0
11/29/2015,3,-73.986363,40.7401843,2015,0,0
11/29/2015,3,-73.8998482,40.740095,2015,0,4
11/29/2015,3,-73.9285006,40.6341296,2015,0,0
11/29/2015,3,-73.9070418,40.6366971,2015,0,0
11/29/2015,3,-73.8902751,40.7407586,2015,0,0
11/28/2015,3,-73.833102,40.7132811,2015,0,1
11/28/2015,3,-73.8987786,40.6756249,2015,0,0
11/28/2015,3,-73.9332255,40.8522138,2015,0,3
11/28/2015,3,-73.9814728,40.6899325,2015,0,1
11/28/2015,3,-73.8674459,40.898954,2015,0,0
11/27/2015,3,-73.850529,40.7875502,2015,0,0
11/27/2015,3,-73.890643,40.8201469,2015,0,0
11/27/2015,3,-73.7711781,40.6725324,2015,0,0
11/27/2015,3,-73.9121671,40.7557637,2015,0,1
11/27/2015,3,-73.9986368,40.6901548,2015,0,1
11/27/2015,3,-73.9029876,40.7537088,2015,0,0
11/27/2015,3,-73.9139752,40.8454299,2015,0,0
11/27/2015,3,-73.7396745,40.7492487,2015,0,0
11/26/2015,3,-73.8080707,40.7303965,2015,0,2
11/26/2015,3,-73.8426116,40.8401671,2015,0,0
11/26/2015,3,-74.0787893,40.6382695,2015,0,0
11/25/2015,3,-73.8479788,40.7894106,2015,0,0
11/25/2015,3,-73.9231026,40.6848799,2015,0,0
11/25/2015,3,-73.8082308,40.7637977,2015,0,0
11/24/2015,3,-73.9027807,40.8583897,2015,0,0
11/24/2015,3,-73.9987154,40.7347834,2015,0,0
11/24/2015,3,-74.0041684,40.7476892,2015,0,0
11/23/2015,3,-73.9251435,40.8100528,2015,0,1
11/23/2015,3,-73.740169,40.6713604,2015,0,0
11/23/2015,3,-74.006181,40.7344402,2015,0,0
11/22/2015,3,-73.9178002,40.6485683,2015,0,0
11/22/2015,3,-73.9219163,40.6449096,2015,0,0
11/22/2015,3,-73.9140305,40.7047483,2015,0,1
11/22/2015,3,-73.8590972,40.6925184,2015,0,3
11/22/2015,3,-74.0014108,40.7310643,2015,0,0
11/22/2015,3,-73.8204297,40.6656865,2015,0,1
11/22/2015,3,-73.9044665,40.8122827,2015,0,0
11/22/2015,3,-73.9337309,40.8493212,2015,0,0
11/22/2015,3,-73.8855916,40.738325,2015,0,0
11/22/2015,3,-73.9436997,40.8153057,2015,0,1
11/22/2015,3,-73.8845376,40.7614127,2015,0,1
11/22/2015,3,-73.9438505,40.7802896,2015,0,0
11/22/2015,3,-74.008733,40.7414693,2015,0,0
11/22/2015,3,-73.8525552,40.6797882,2015,0,0
11/21/2015,3,-73.871598,40.8786453,2015,0,0
11/21/2015,3,-73.8119312,40.7023404,2015,0,0
11/21/2015,3,-73.834937,40.71717,2015,0,1
11/20/2015,3,-73.9813242,40.6799525,2015,0,0
11/20/2015,3,-73.7738282,40.6596509,2015,0,0
11/20/2015,3,-73.8313463,40.6654728,2015,0,2
11/20/2015,3,-73.7293911,40.672052,2015,0,1
11/19/2015,3,-73.9615205,40.760229,2015,0,0
11/19/2015,3,-73.8968698,40.7489935,2015,0,3
11/18/2015,3,-74.0191167,40.6250536,2015,0,0
11/18/2015,3,-73.976743,40.7591654,2015,0,0
11/18/2015,3,-73.9849394,40.7323478,2015,0,0
11/18/2015,3,-74.0018831,40.7193963,2015,0,0
11/17/2015,3,-73.9460683,40.7143717,2015,0,0
11/17/2015,3,-73.8186057,40.8750199,2015,0,0
11/16/2015,3,-73.9821898,40.6786763,2015,0,0
11/16/2015,3,-73.991276,40.7277455,2015,0,0
11/16/2015,3,-73.8799348,40.8797713,2015,0,0
11/15/2015,3,-73.9212962,40.6390546,2015,0,0
11/15/2015,3,-73.84001,40.7638895,2015,0,6
11/15/2015,3,-73.7996218,40.7215934,2015,0,0
11/15/2015,3,-73.7843437,40.674696,2015,0,1
11/15/2015,3,-73.9618756,40.6379306,2015,0,0
11/15/2015,3,-73.8684822,40.757336,2015,0,0
11/15/2015,3,-73.8996867,40.870041,2015,0,0
11/15/2015,3,-74.0021839,40.7607762,2015,0,1
11/15/2015,3,-73.8258822,40.6651524,2015,0,1
11/15/2015,3,-73.9644216,40.6811205,2015,0,2
11/15/2015,3,-73.9901323,40.7516577,2015,0,0
11/15/2015,3,-74.013556,40.7144796,2015,0,0
11/14/2015,3,-74.0115545,40.7014972,2015,0,5
