DATE,HOUR,lon,lat,YEAR,killed,injured
12/20/2015,22,-73.8913068,40.6884361,2015,0,0
12/31/2015,22,-73.902197,40.6628838,2015,0,0
12/31/2015,22,-74.0019602,40.6427979,2015,0,0
12/31/2015,22,-73.8941719,40.6365927,2015,0,0
12/31/2015,22,-73.9555883,40.7615419,2015,0,0
12/31/2015,22,-73.9197075,40.6717575,2015,0,1
12/31/2015,22,-73.8878967,40.8267434,2015,0,0
12/31/2015,22,-73.8700582,40.8782895,2015,0,0
12/31/2015,22,-73.9273161,40.8185601,2015,0,0
12/31/2015,22,-73.9447945,40.6713386,2015,0,0
12/31/2015,22,-73.9870443,40.7251925,2015,0,0
12/31/2015,22,-73.9022405,40.6995843,2015,0,0
12/31/2015,22,-73.8278297,40.6937,2015,0,0
12/31/2015,22,-73.8384049,40.7554126,2015,0,3
12/31/2015,22,-74.1539735,40.5342669,2015,0,0
12/31/2015,22,-73.8789913,40.879581,2015,0,0
12/31/2015,22,-74.0002743,40.7428393,2015,0,0
12/31/2015,22,-73.9934023,40.7153558,2015,0,0
12/31/2015,22,-73.9862512,40.7223159,2015,0,0
12/31/2015,22,-73.9471628,40.685113,2015,0,0
12/30/2015,22,-73.9251435,40.8100528,2015,0,0
12/30/2015,22,-73.847742,40.8961082,2015,0,0
12/30/2015,22,-73.9865469,40.6334868,2015,0,0
12/30/2015,22,-73.9661291,40.7621793,2015,0,0
12/30/2015,22,-73.7952132,40.6969623,2015,0,0
12/30/2015,22,-73.847742,40.8961082,2015,0,2
12/30/2015,22,-73.9085154,40.7688806,2015,0,0
12/30/2015,22,-73.9822683,40.7360199,2015,0,0
12/30/2015,22,-74.0309361,40.6056732,2015,0,0
12/30/2015,22,-73.9101331,40.6849391,2015,0,0
12/30/2015,22,-73.9609841,40.7083558,2015,0,1
12/30/2015,22,-73.9360259,40.6878906,2015,0,1
12/30/2015,22,-73.9363056,40.8254299,2015,0,0
12/30/2015,22,-74.1613509,40.5293737,2015,0,1
12/30/2015,22,-73.9276589,40.6262104,2015,0,2
12/30/2015,22,-74.1097619,40.5704668,2015,0,0
12/30/2015,22,-73.9251435,40.8100528,2015,0,0
12/30/2015,22,-73.9813418,40.7586447,2015,0,0
12/30/2015,22,-73.7837998,40.717917,2015,0,2
12/30/2015,22,-73.9909669,40.7454217,2015,0,0
12/30/2015,22,-73.9348039,40.7133723,2015,0,1
12/30/2015,22,-73.9334126,40.5967567,2015,0,0
12/30/2015,22,-73.8336698,40.6814203,2015,0,0
12/30/2015,22,-73.9958167,40.754057,2015,0,0
12/30/2015,22,-73.966814,40.7641063,2015,0,0
12/30/2015,22,-73.9256052,40.6685062,2015,0,0
12/29/2015,22,-73.9376542,40.7242651,2015,0,0
12/29/2015,22,-73.9969426,40.7593763,2015,0,0
12/29/2015,22,-73.8171259,40.7176783,2015,0,0
12/29/2015,22,-73.7572555,40.7181386,2015,0,0
12/29/2015,22,-73.814293,40.7025309,2015,0,0
12/29/2015,22,-73.9076365,40.6417288,2015,0,1
12/29/2015,22,-73.9705345,40.7589993,2015,0,1
12/29/2015,22,-73.9821578,40.7713942,2015,0,0
12/29/2015,22,-73.8668042,40.8509486,2015,0,1
12/29/2015,22,-73.8722296,40.8416419,2015,0,0
12/29/2015,22,-73.9834455,40.7470979,2015,0,0
12/29/2015,22,-73.8967026,40.740427,2015,0,1
12/29/2015,22,-74.0174487,40.6199023,2015,0,0
12/29/2015,22,-74.1267643,40.567806,2015,0,0
12/29/2015,22,-73.9205977,40.759725,2015,0,1
12/29/2015,22,-74.1573612,40.5444922,2015,0,1
12/29/2015,22,-73.928589,40.5852064,2015,0,3
12/29/2015,22,-73.9141887,40.8003425,2015,0,0
12/29/2015,22,-73.983731,40.7604566,2015,0,0
12/29/2015,22,-73.9821185,40.7697419,2015,0,0
12/29/2015,22,-73.7281786,40.6909168,2015,0,0
12/29/2015,22,-73.9122666,40.6089788,2015,0,0
12/29/2015,22,-73.9247844,40.6771023,2015,0,1
12/28/2015,22,-73.9260124,40.8635725,2015,0,1
12/28/2015,22,-73.9238321,40.699628,2015,0,0
12/28/2015,22,-73.9816215,40.7786073,2015,0,0
12/28/2015,22,-73.8625745,40.7077506,2015,0,0
12/28/2015,22,-74.0940932,40.6392681,2015,0,0
12/28/2015,22,-73.7735714,40.7151196,2015,0,0
12/28/2015,22,-73.8768761,40.7505301,2015,0,0
12/28/2015,22,-73.9744628,40.7334255,2015,0,0
12/28/2015,22,-73.8680486,40.8777986,2015,0,0
12/28/2015,22,-73.8663636,40.7428002,2015,0,1
12/28/2015,22,-73.8772477,40.7525671,2015,0,0
12/28/2015,22,-73.7273745,40.7033511,2015,0,0
12/28/2015,22,-73.981796,40.6552468,2015,0,0
12/27/2015,22,-73.987123,40.7659905,2015,0,0
12/27/2015,22,-73.743984,40.7302774,2015,0,0
12/27/2015,22,-73.8609622,40.6697253,2015,0,4
12/27/2015,22,-73.9874918,40.724575,2015,0,0
12/27/2015,22,-73.9689773,40.7542505,2015,0,0
12/27/2015,22,-73.9888427,40.7585332,2015,0,0
12/27/2015,22,-73.8308861,40.7000093,2015,0,0
12/27/2015,22,-73.979056,40.750218,2015,0,2
12/27/2015,22,-73.9214629,40.8402889,2015,0,0
12/27/2015,22,-73.8673763,40.8776332,2015,0,0
12/27/2015,22,-73.9874743,40.760405,2015,0,0
12/27/2015,22,-73.7176035,40.733213,2015,0,0
12/27/2015,22,-73.8784229,40.8236476,2015,0,0
12/27/2015,22,-73.9248479,40.8414961,2015,0,0
12/27/2015,22,-73.9324215,40.611858,2015,0,0
12/27/2015,22,-74.006299,40.7225499,2015,0,0
