DATE,HOUR,lon,lat,YEAR,killed,injured
12/31/2015,16,-73.9623778,40.6099861,2015,0,0
12/31/2015,16,-73.9492858,40.6481418,2015,0,0
12/31/2015,16,-73.8665723,40.7214874,2015,0,0
12/31/2015,16,-73.8392407,40.7281484,2015,0,0
12/31/2015,16,-73.9010217,40.8476674,2015,0,0
12/31/2015,16,-73.7784205,40.6790298,2015,0,0
12/31/2015,16,-73.887053,40.6745161,2015,0,1
12/31/2015,16,-73.9439725,40.6800886,2015,0,1
12/31/2015,16,-73.7340291,40.6932278,2015,0,0
12/31/2015,16,-73.8596822,40.8892232,2015,0,0
12/31/2015,16,-73.8644784,40.8410869,2015,0,0
12/31/2015,16,-73.9942911,40.698536,2015,0,0
12/31/2015,16,-73.8536364,40.84751,2015,0,0
12/31/2015,16,-73.960426,40.6580713,2015,0,0
12/31/2015,16,-73.8069286,40.7136433,2015,0,0
12/31/2015,16,-73.9172632,40.6195473,2015,0,1
12/31/2015,16,-73.7883088,40.7259566,2015,0,0
12/31/2015,16,-73.8450726,40.8154185,2015,0,0
12/31/2015,16,-73.9390504,40.7992577,2015,0,0
12/31/2015,16,-73.8488781,40.7893706,2015,0,0
12/31/2015,16,-74.07767,40.645522,2015,0,0
12/31/2015,16,-74.0923984,40.607073,2015,0,0
12/31/2015,16,-73.9933586,40.7190695,2015,0,1
12/31/2015,16,-73.9871799,40.7332923,2015,0,1
12/31/2015,16,-74.0157592,40.6502133,2015,0,0
12/30/2015,16,-73.9489603,40.781688,2015,0,0
12/30/2015,16,-73.9170907,40.76132,2015,0,0
12/30/2015,16,-73.8283577,40.6889002,2015,0,0
12/30/2015,16,-73.8497904,40.827335,2015,0,0
12/30/2015,16,-73.8498787,40.8885878,2015,0,0
12/30/2015,16,-74.0051067,40.7464018,2015,0,0
12/30/2015,16,-73.9739824,40.7571804,2015,0,0
12/30/2015,16,-73.9131451,40.6562201,2015,0,0
12/30/2015,16,-74.0133794,40.7152372,2015,0,0
12/30/2015,16,-73.805083,40.7316898,2015,0,0
12/30/2015,16,-73.8242112,40.7681682,2015,0,3
12/30/2015,16,-73.9588589,40.7095517,2015,0,0
12/30/2015,16,-73.8998689,40.6962199,2015,0,0
12/30/2015,16,-73.960952,40.818612,2015,0,1
12/30/2015,16,-74.0066956,40.7204364,2015,0,0
12/30/2015,16,-73.997557,40.6401355,2015,0,0
12/30/2015,16,-73.9547274,40.7330316,2015,0,0
12/30/2015,16,-73.9977634,40.7168135,2015,0,0
12/30/2015,16,-73.9735076,40.7437832,2015,0,0
12/30/2015,16,-74.1927507,40.5540863,2015,0,0
12/30/2015,16,-73.8567101,40.82002,2015,0,0
12/29/2015,16,-73.9399274,40.6639033,2015,0,0
12/29/2015,16,-73.8750134,40.7507257,2015,0,0
12/29/2015,16,-73.7574034,40.6794814,2015,0,0
12/29/2015,16,-73.9806452,40.73378,2015,0,1
12/29/2015,16,-73.8908721,40.830136,2015,0,2
12/29/2015,16,-73.8982589,40.8130953,2015,0,2
12/29/2015,16,-73.790131,40.7396316,2015,0,0
12/29/2015,16,-73.8678289,40.9009883,2015,0,0
12/29/2015,16,-73.9940342,40.6678494,2015,0,0
12/29/2015,16,-73.998372,40.6148313,2015,0,0
12/29/2015,16,-73.9872553,40.6220219,2015,0,1
12/29/2015,16,-73.9827104,40.7567703,2015,0,0
12/29/2015,16,-73.7456064,40.7664981,2015,0,0
12/29/2015,16,-73.7780344,40.7452027,2015,0,0
12/29/2015,16,-73.7798007,40.6715913,2015,0,0
