DATE,HOUR,lon,lat,YEAR,killed,injured
12/31/2015,14,-73.8443636,40.8652286,2015,0,0
12/31/2015,14,-73.8881726,40.6324369,2015,0,0
12/31/2015,14,-73.7671639,40.755658,2015,0,0
12/31/2015,14,-73.7788086,40.6739746,2015,0,0
12/31/2015,14,-74.1348091,40.5608278,2015,0,0
12/31/2015,14,-73.9057333,40.8233367,2015,0,0
12/31/2015,14,-73.7671639,40.755658,2015,0,0
12/31/2015,14,-73.7310118,40.7215881,2015,0,1
12/31/2015,14,-73.838076,40.68424,2015,0,0
12/31/2015,14,-74.1697471,40.5634522,2015,0,0
12/31/2015,14,-73.9893083,40.690993,2015,0,0
12/31/2015,14,-73.9254873,40.8417709,2015,0,0
12/31/2015,14,-73.982851,40.7013592,2015,0,1
12/31/2015,14,-73.9973001,40.7571064,2015,0,1
12/31/2015,14,-74.0084187,40.7095313,2015,0,0
12/31/2015,14,-73.9081891,40.7743563,2015,0,0
12/31/2015,14,-73.7546996,40.7147104,2015,0,0
12/31/2015,14,-73.9136994,40.7654813,2015,0,1
12/31/2015,14,-73.8454909,40.7597284,2015,0,1
12/31/2015,14,-73.9818487,40.7662862,2015,0,0
12/31/2015,14,-73.7560247,40.7360483,2015,0,0
12/31/2015,14,-73.9010787,40.8627551,2015,0,1
12/31/2015,14,-73.9327913,40.7024305,2015,0,0
12/31/2015,14,-73.7829207,40.7286364,2015,0,0
12/31/2015,14,-74.1718512,40.5615222,2015,0,0
12/31/2015,14,-73.831722,40.6860506,2015,0,0
12/31/2015,14,-73.8705687,40.8764729,2015,0,0
12/31/2015,14,-73.8201646,40.6877898,2015,0,1
12/31/2015,14,-73.9580047,40.6397628,2015,0,0
12/31/2015,14,-73.9046376,40.7685043,2015,0,0
12/31/2015,14,-73.9622533,40.6983238,2015,0,0
12/31/2015,14,-73.7825671,40.705426,2015,0,1
12/31/2015,14,-73.8399439,40.8291803,2015,0,0
12/30/2015,14,-73.9041835,40.8130866,2015,0,0
12/30/2015,14,-73.9015249,40.7226205,2015,0,0
12/30/2015,14,-73.9730271,40.5832013,2015,0,0
12/30/2015,14,-73.8304741,40.8691175,2015,0,0
12/30/2015,14,-73.9905811,40.5862144,2015,0,0
12/30/2015,14,-73.8218203,40.7266858,2015,0,2
12/30/2015,14,-73.8499177,40.6646281,2015,0,0
12/30/2015,14,-73.981,40.6283094,2015,0,1
12/30/2015,14,-73.9949534,40.7158555,2015,0,1
12/30/2015,14,-73.9367625,40.7248383,2015,0,0
12/30/2015,14,-73.866863,40.7331924,2015,0,0
12/30/2015,14,-73.9965685,40.6650745,2015,0,0
12/30/2015,14,-74.0060706,40.7501786,2015,0,0
12/30/2015,14,-73.8147894,40.776997,2015,0,0
12/30/2015,14,-73.7971241,40.7030344,2015,0,0
12/30/2015,14,-73.7930302,40.7577549,2015,0,1
12/30/2015,14,-73.9873956,40.7183032,2015,0,0
12/30/2015,14,-73.834937,40.71717,2015,0,0
12/30/2015,14,-73.9917461,40.7185836,2015,0,0
12/30/2015,14,-73.8444758,40.7229692,2015,0,0
12/30/2015,14,-73.9439725,40.6800886,2015,0,1
12/30/2015,14,-74.0065321,40.7082277,2015,0,1
12/30/2015,14,-73.8992779,40.8606758,2015,0,0
12/30/2015,14,-73.9799352,40.7547827,2015,0,0
12/30/2015,14,-73.914098,40.8062738,2015,0,0
12/30/2015,14,-73.945374,40.5932799,2015,0,1
12/30/2015,14,-73.9989952,40.6050571,2015,0,0
12/30/2015,14,-73.9762585,40.5792123,2015,0,0
12/30/2015,14,-73.969133,40.7609285,2015,0,0
12/30/2015,14,-73.9138714,40.7303695,2015,0,0
12/29/2015,14,-73.9887858,40.7535158,2015,0,0
12/29/2015,14,-73.9499816,40.7871725,2015,0,0
12/29/2015,14,-73.8359648,40.7216784,2015,0,0
12/29/2015,14,-73.8109914,40.6649248,2015,0,0
12/29/2015,14,-73.8875353,40.8225107,2015,0,1
12/29/2015,14,-73.8420304,40.6678948,2015,0,0
12/29/2015,14,-74.0292743,40.6278324,2015,0,0
12/29/2015,14,-74.0087178,40.6248028,2015,0,0
12/29/2015,14,-73.9148496,40.7016172,2015,0,0
12/29/2015,14,-73.9886432,40.742814,2015,0,0
12/29/2015,14,-73.830499,40.7170219,2015,0,0
12/29/2015,14,-74.0042282,40.6091961,2015,0,1
12/29/2015,14,-73.9882379,40.7491296,2015,0,1
12/29/2015,14,-74.0027863,40.7495913,2015,0,0
12/29/2015,14,-74.0151017,40.7064593,2015,0,0
12/29/2015,14,-73.8804806,40.8798844,2015,0,0
12/29/2015,14,-73.9201276,40.6611218,2015,0,0
12/29/2015,14,-73.9725259,40.6741236,2015,0,0
12/29/2015,14,-74.0018831,40.7193963,2015,0,0
12/29/2015,14,-73.7917087,40.7555677,2015,0,0
12/29/2015,14,-73.9063206,40.8475785,2015,0,0
12/29/2015,14,-73.967462,40.7602226,2015,0,0
12/29/2015,14,-73.906351,40.7052858,2015,0,0
12/29/2015,14,-73.8920379,40.844341,2015,0,1
12/29/2015,14,-73.9910808,40.7300319,2015,0,1
12/29/2015,14,-73.8268128,40.6964543,2015,0,4
12/29/2015,14,-73.9592408,40.7633655,2015,0,0
12/29/2015,14,-73.8120486,40.6901099,2015,0,0
12/29/2015,14,-74.1622663,40.6183886,2015,0,0
12/29/2015,14,-73.9479799,40.7054412,2015,0,0
12/29/2015,14,-74.0269494,40.6335147,2015,0,0
12/29/2015,14,-73.9870157,40.7610362,2015,0,0
12/29/2015,14,-73.9988553,40.5955332,2015,0,0
12/29/2015,14,-73.9494036,40.7541612,2015,0,1
12/29/2015,14,-74.0993602,40.6145441,2015,0,0
12/28/2015,14,-73.9859728,40.6736649,2015,0,0
12/28/2015,14,-74.0064968,40.6418837,2015,0,0
12/28/2015,14,-73.9262037,40.6130427,2015,0,0
12/28/2015,14,-73.9454833,40.8077723,2015,0,0
12/28/2015,14,-73.9250746,40.7686182,2015,0,0
12/28/2015,14,-73.8705505,40.7238606,2015,0,0
12/28/2015,14,-73.7638449,40.7721924,2015,0,0
12/28/2015,14,-73.8906752,40.820189,2015,0,0
12/28/2015,14,-73.8977908,40.8708573,2015,0,1
12/28/2015,14,-73.9517381,40.7254356,2015,0,0
12/28/2015,14,-73.7359088,40.7203121,2015,0,0
12/28/2015,14,-73.9331565,40.7950523,2015,0,2
12/28/2015,14,-73.960572,40.7026172,2015,0,0
12/28/2015,14,-74.1642702,40.5433352,2015,0,0
12/28/2015,14,-73.8026224,40.6664063,2015,0,0
12/28/2015,14,-73.9731884,40.7927218,2015,0,1
12/28/2015,14,-73.7772325,40.7508361,2015,0,0
12/28/2015,14,-73.8551368,40.8224361,2015,0,0
12/28/2015,14,-73.9410184,40.595921,2015,0,0
12/28/2015,14,-73.8953663,40.8629586,2015,0,0
12/28/2015,14,-74.0009038,40.5951044,2015,0,0
12/28/2015,14,-73.9216199,40.7530285,2015,0,0
12/28/2015,14,-74.0886128,40.5904864,2015,0,0
12/28/2015,14,-73.8747411,40.8341296,2015,0,0
12/28/2015,14,-73.9822554,40.7573878,2015,0,0
12/28/2015,14,-73.7930392,40.7107097,2015,0,0
12/28/2015,14,-73.7930392,40.7107097,2015,0,0
12/28/2015,14,-73.7402965,40.7564263,2015,0,1
12/28/2015,14,-74.0109643,40.7261753,2015,0,0
12/28/2015,14,-73.9730158,40.7642781,2015,0,0
12/28/2015,14,-73.8406383,40.8809452,2015,0,0
12/28/2015,14,-73.9330331,40.7094216,2015,0,0
12/28/2015,14,-73.9954735,40.759626,2015,0,0
12/28/2015,14,-73.9800806,40.6186338,2015,0,0
12/28/2015,14,-73.9967985,40.6037285,2015,0,0
12/28/2015,14,-73.8005695,40.6881994,2015,0,0
12/27/2015,14,-73.9303181,40.6774132,2015,0,0
12/27/2015,14,-74.0128977,40.6309754,2015,0,0
12/27/2015,14,-73.9229866,40.8587856,2015,0,0
12/27/2015,14,-73.9605636,40.5777999,2015,0,1
12/27/2015,14,-74.1248934,40.631729,2015,0,1
12/27/2015,14,-73.8159434,40.7526913,2015,0,4
12/27/2015,14,-73.8721899,40.8622719,2015,0,0
12/27/2015,14,-73.8812156,40.7640141,2015,0,0
12/27/2015,14,-73.9115123,40.6835047,2015,0,0
12/27/2015,14,-73.8056489,40.7046713,2015,0,0
12/27/2015,14,-73.7355014,40.7193368,2015,0,0
12/27/2015,14,-73.8748947,40.7466689,2015,0,1
12/27/2015,14,-73.8877843,40.6576831,2015,0,0
12/27/2015,14,-74.0147538,40.6339615,2015,0,0
12/27/2015,14,-73.9841495,40.5790517,2015,0,2
12/27/2015,14,-73.9234319,40.5840721,2015,0,0
12/27/2015,14,-73.9914004,40.7703138,2015,0,0
12/27/2015,14,-73.914166,40.8235793,2015,0,1
12/27/2015,14,-73.98214,40.7705708,2015,0,2
12/27/2015,14,-73.9361956,40.6010539,2015,0,1
12/27/2015,14,-73.9361956,40.6010539,2015,0,1
12/27/2015,14,-73.906594,40.64775,2015,0,0
12/27/2015,14,-73.9726136,40.7590602,2015,0,0
12/27/2015,14,-74.104477,40.5790849,2015,0,0
12/27/2015,14,-73.8680511,40.7325834,2015,0,0
12/27/2015,14,-73.8960823,40.8188902,2015,0,0
12/27/2015,14,-73.9002746,40.8637864,2015,0,0
12/27/2015,14,-73.8833811,40.7498452,2015,0,0
12/27/2015,14,-74.1420329,40.545945,2015,0,0
12/27/2015,14,-73.864911,40.8255962,2015,0,0
12/26/2015,14,-73.9012465,40.8544772,2015,0,0
12/26/2015,14,-73.7898903,40.6752004,2015,0,0
12/26/2015,14,-73.9443068,40.6164866,2015,0,0
12/26/2015,14,-73.7605084,40.7083795,2015,0,2
12/26/2015,14,-73.7401207,40.6356423,2015,0,0
12/26/2015,14,-73.8417665,40.8627384,2015,0,4
12/26/2015,14,-73.931307,40.6238494,2015,0,0
12/26/2015,14,-73.7728608,40.7362694,2015,0,2
12/26/2015,14,-73.9820596,40.6132379,2015,0,0
12/26/2015,14,-73.8972304,40.7070923,2015,0,0
12/26/2015,14,-73.9697999,40.7629131,2015,0,0
12/26/2015,14,-73.826199,40.7465563,2015,0,0
12/26/2015,14,-73.9871307,40.632927,2015,0,0
12/26/2015,14,-73.7719209,40.7156845,2015,0,0
12/26/2015,14,-74.1009755,40.5918322,2015,0,2
12/26/2015,14,-73.9547017,40.7655459,2015,0,0
12/26/2015,14,-73.7738282,40.6596509,2015,0,0
12/26/2015,14,-73.9468629,40.5909502,2015,0,0
12/26/2015,14,-73.9019877,40.8224416,2015,0,0
12/26/2015,14,-73.9509271,40.8125753,2015,0,0
12/26/2015,14,-73.8953797,40.8429388,2015,0,2
12/25/2015,14,-73.8371456,40.7079562,2015,0,0
12/25/2015,14,-73.9454502,40.7027611,2015,0,0
12/25/2015,14,-73.9992169,40.672888,2015,0,0
12/25/2015,14,-73.7546683,40.6977476,2015,0,0
12/25/2015,14,-73.9332255,40.8522138,2015,0,0
12/25/2015,14,-73.7343409,40.6529899,2015,0,0
12/25/2015,14,-73.9015805,40.7411311,2015,0,0
12/25/2015,14,-73.9370488,40.6930211,2015,0,0
12/25/2015,14,-73.7287222,40.6840616,2015,0,0
12/25/2015,14,-73.890804,40.884868,2015,0,0
12/25/2015,14,-73.8463545,40.6748697,2015,0,0
12/24/2015,14,-73.9460676,40.617105,2015,0,0
12/24/2015,14,-73.9367478,40.6681286,2015,0,0
12/24/2015,14,-73.9367625,40.7248383,2015,0,0
12/24/2015,14,-73.9649038,40.6487213,2015,0,0
12/24/2015,14,-73.9976551,40.7208345,2015,0,0
12/24/2015,14,-73.976047,40.757233,2015,0,0
12/24/2015,14,-73.90533,40.7690374,2015,0,0
12/24/2015,14,-73.8499301,40.7120112,2015,0,0
12/24/2015,14,-73.9093601,40.7230743,2015,0,0
12/24/2015,14,-73.8221576,40.7125123,2015,0,0
12/24/2015,14,-73.9171183,40.8175129,2015,0,1
12/24/2015,14,-73.960572,40.7026172,2015,0,1
12/24/2015,14,-73.8381251,40.832093,2015,0,0
12/24/2015,14,-73.964863,40.5755423,2015,0,0
12/24/2015,14,-73.9808878,40.6805947,2015,0,0
12/24/2015,14,-73.9837207,40.5958224,2015,0,0
12/24/2015,14,-74.1114832,40.5687634,2015,0,0
12/24/2015,14,-73.9226784,40.8268488,2015,0,0
12/24/2015,14,-73.9031312,40.8758408,2015,0,0
12/24/2015,14,-73.8616389,40.8856931,2015,0,0
12/24/2015,14,-73.9226314,40.6683725,2015,0,0
12/24/2015,14,-74.006181,40.7344402,2015,0,0
12/24/2015,14,-73.8974792,40.8132798,2015,0,0
12/24/2015,14,-73.868887,40.8249166,2015,0,0
12/24/2015,14,-73.8317333,40.8687708,2015,0,1
12/24/2015,14,-73.8363365,40.7862848,2015,0,0
12/24/2015,14,-74.0080496,40.6105244,2015,0,0
12/24/2015,14,-73.8091361,40.764071,2015,0,0
12/24/2015,14,-73.8695039,40.7572274,2015,0,0
12/24/2015,14,-73.8676226,40.7303349,2015,0,0
12/24/2015,14,-74.0090609,40.7108872,2015,0,0
12/24/2015,14,-73.921631,40.700675,2015,0,0
12/24/2015,14,-73.9550356,40.6185581,2015,0,1
12/24/2015,14,-74.00649,40.6095803,2015,0,0
12/24/2015,14,-73.8631542,40.7344729,2015,0,0
12/24/2015,14,-73.9630763,40.6494399,2015,0,1
12/24/2015,14,-73.9502663,40.6139257,2015,0,0
12/23/2015,14,-73.8560987,40.7365373,2015,0,0
12/23/2015,14,-73.9849633,40.6104469,2015,0,0
12/23/2015,14,-74.0304832,40.616518,2015,0,0
12/23/2015,14,-73.9656282,40.7954563,2015,0,0
12/23/2015,14,-73.9448468,40.7999853,2015,0,0
12/23/2015,14,-73.8221576,40.7125123,2015,0,0
12/23/2015,14,-73.9347606,40.6986988,2015,0,1
12/23/2015,14,-74.0110539,40.6789242,2015,0,10
12/23/2015,14,-73.8993078,40.8504573,2015,0,0
12/23/2015,14,-74.0118736,40.7065502,2015,0,0
12/23/2015,14,-74.1080873,40.5721317,2015,0,0
12/23/2015,14,-73.9360648,40.7000115,2015,0,1
12/23/2015,14,-73.8973087,40.74054,2015,0,1
12/23/2015,14,-73.8644784,40.8410869,2015,0,0
12/23/2015,14,-73.9518893,40.585935,2015,0,0
12/23/2015,14,-73.8339571,40.7571844,2015,0,0
12/23/2015,14,-73.8802991,40.84013,2015,0,0
12/23/2015,14,-73.9518893,40.585935,2015,0,0
12/23/2015,14,-73.8243494,40.7267226,2015,0,0
12/23/2015,14,-73.9256528,40.8262854,2015,0,0
12/23/2015,14,-73.9857853,40.6738844,2015,0,0
12/23/2015,14,-73.9568665,40.7228356,2015,0,0
12/23/2015,14,-73.7263137,40.7636775,2015,0,0
12/23/2015,14,-74.003118,40.7440332,2015,0,1
12/23/2015,14,-73.8691738,40.7341354,2015,0,1
12/23/2015,14,-73.9640543,40.6936283,2015,0,1
12/23/2015,14,-73.9732091,40.7952524,2015,0,0
12/23/2015,14,-73.7833817,40.7577537,2015,0,0
12/23/2015,14,-73.9887629,40.696197,2015,0,0
12/23/2015,14,-73.8715971,40.7311821,2015,0,0
12/23/2015,14,-73.7342625,40.7332966,2015,0,0
12/23/2015,14,-73.8881227,40.8642556,2015,0,0
12/23/2015,14,-73.9697284,40.6978048,2015,0,0
12/23/2015,14,-73.9434704,40.6173838,2015,0,0
12/23/2015,14,-73.9924897,40.7150813,2015,0,0
12/23/2015,14,-73.7356712,40.6656136,2015,0,0
12/23/2015,14,-74.1976474,40.5415863,2015,0,0
12/23/2015,14,-73.9386394,40.8297376,2015,0,1
12/23/2015,14,-73.9814363,40.6138389,2015,0,0
12/23/2015,14,-74.0040581,40.7131354,2015,0,0
12/23/2015,14,-73.9817932,40.7580218,2015,0,0
12/23/2015,14,-73.9527505,40.7375212,2015,0,0
12/23/2015,14,-73.8231763,40.7581922,2015,0,0
12/22/2015,14,-74.0151017,40.7064593,2015,0,0
12/22/2015,14,-73.9346936,40.8479988,2015,0,0
12/22/2015,14,-73.8098428,40.7732176,2015,0,0
12/22/2015,14,-73.8239792,40.7548695,2015,0,0
12/22/2015,14,-73.8193308,40.6881124,2015,0,0
12/22/2015,14,-74.1197852,40.5758147,2015,0,0
12/22/2015,14,-74.0113484,40.7149081,2015,0,1
12/22/2015,14,-73.9495961,40.7526078,2015,0,0
12/22/2015,14,-73.8526393,40.7265701,2015,0,0
12/22/2015,14,-73.9813034,40.6385255,2015,0,0
12/22/2015,14,-73.863581,40.7534904,2015,0,0
12/22/2015,14,-73.9534179,40.5880683,2015,0,1
12/22/2015,14,-73.9754821,40.781952,2015,0,1
12/22/2015,14,-73.7643531,40.7104954,2015,0,0
12/22/2015,14,-73.9721765,40.6041946,2015,0,0
12/22/2015,14,-73.9186024,40.6320672,2015,0,0
12/22/2015,14,-73.9141971,40.8162619,2015,0,0
12/22/2015,14,-73.991024,40.7236503,2015,0,0
12/22/2015,14,-73.9789126,40.7584357,2015,0,0
12/22/2015,14,-73.8830107,40.7634451,2015,0,0
12/22/2015,14,-73.7674049,40.6711415,2015,0,0
12/22/2015,14,-74.088289,40.5960559,2015,0,0
12/22/2015,14,-74.1132367,40.566994,2015,0,1
12/22/2015,14,-73.8693881,40.6982547,2015,0,1
12/22/2015,14,-73.9789126,40.7584357,2015,0,3
12/22/2015,14,-73.978327,40.7831465,2015,0,3
12/22/2015,14,-73.8286787,40.7165581,2015,0,1
