DATE,HOUR,lon,lat,YEAR,killed,injured
12/31/2015,13,-73.9086062,40.8282246,2015,0,0
12/31/2015,13,-73.9752963,40.6209138,2015,0,0
12/31/2015,13,-73.9199049,40.690499,2015,0,0
12/31/2015,13,-73.9416189,40.7986223,2015,0,0
12/31/2015,13,-73.9253821,40.642384,2015,0,0
12/31/2015,13,-73.9367194,40.8082207,2015,0,0
12/31/2015,13,-73.9675292,40.7928576,2015,0,2
12/31/2015,13,-73.8892803,40.821186,2015,0,0
12/31/2015,13,-73.9454833,40.8077723,2015,0,0
12/31/2015,13,-73.9454833,40.8077723,2015,0,0
12/31/2015,13,-73.9576249,40.7159274,2015,0,0
12/31/2015,13,-73.9745025,40.6807335,2015,0,0
12/31/2015,13,-73.9444068,40.7948085,2015,0,0
12/31/2015,13,-73.9964746,40.6677452,2015,0,0
12/31/2015,13,-73.843941,40.8419694,2015,0,0
12/31/2015,13,-73.7905152,40.7700963,2015,0,0
12/31/2015,13,-73.7267962,40.7408436,2015,0,0
12/31/2015,13,-73.9176827,40.8402259,2015,0,0
12/31/2015,13,-73.9124084,40.8055589,2015,0,0
12/31/2015,13,-73.9726712,40.785805,2015,0,0
12/31/2015,13,-73.9601368,40.762106,2015,0,0
12/31/2015,13,-73.8977031,40.8456416,2015,0,0
12/31/2015,13,-73.9109407,40.6876982,2015,0,0
12/30/2015,13,-73.9804639,40.6997037,2015,0,0
12/30/2015,13,-73.9477302,40.6697124,2015,0,0
12/30/2015,13,-73.9987117,40.7398804,2015,0,0
12/30/2015,13,-73.9871016,40.6901638,2015,0,0
12/30/2015,13,-73.9551861,40.7162531,2015,0,0
12/30/2015,13,-73.9527057,40.5848184,2015,0,0
12/30/2015,13,-73.8974769,40.6781627,2015,0,1
12/30/2015,13,-73.9638471,40.5841392,2015,0,0
12/30/2015,13,-73.9791936,40.7717807,2015,0,0
12/30/2015,13,-73.9362273,40.8204372,2015,0,1
12/30/2015,13,-73.973027,40.5760496,2015,0,0
12/30/2015,13,-73.9760491,40.7514416,2015,0,0
12/30/2015,13,-73.9377793,40.5941242,2015,0,1
12/30/2015,13,-73.950335,40.6716376,2015,0,0
12/30/2015,13,-74.0785726,40.640825,2015,0,0
12/30/2015,13,-74.0014293,40.7514468,2015,0,0
12/30/2015,13,-74.0044171,40.7422847,2015,0,0
12/30/2015,13,-73.8933748,40.637108,2015,0,2
12/30/2015,13,-73.9890111,40.7437967,2015,0,0
12/30/2015,13,-73.9795455,40.766198,2015,0,0
12/30/2015,13,-73.9211944,40.838156,2015,0,0
12/30/2015,13,-73.8055164,40.7018824,2015,0,0
12/30/2015,13,-73.8625956,40.7342733,2015,0,1
12/30/2015,13,-73.777371,40.6726681,2015,0,1
12/30/2015,13,-74.2349168,40.5227827,2015,0,0
12/29/2015,13,-73.9804195,40.6423846,2015,0,0
12/29/2015,13,-73.913073,40.6784006,2015,0,0
12/29/2015,13,-73.9879256,40.7597902,2015,0,0
12/29/2015,13,-73.9253736,40.8625812,2015,0,0
12/29/2015,13,-73.9096175,40.7753675,2015,0,0
