DATE,HOUR,lon,lat,YEAR,killed,injured
12/31/2015,2,-73.8560784,40.8782098,2015,0,0
12/31/2015,2,-73.9715677,40.6299872,2015,0,0
12/31/2015,2,-73.9469195,40.6783196,2015,0,1
12/31/2015,2,-73.8630382,40.8911128,2015,0,0
12/31/2015,2,-73.890643,40.8201469,2015,0,1
12/31/2015,2,-73.8512103,40.7428447,2015,0,0
12/29/2015,2,-73.8958512,40.7402725,2015,0,0
12/29/2015,2,-73.8847479,40.8422672,2015,0,1
12/29/2015,2,-73.9661497,40.5866702,2015,0,0
12/29/2015,2,-73.9406208,40.7851513,2015,0,0
12/29/2015,2,-74.0052244,40.729335,2015,0,1
12/28/2015,2,-73.9087433,40.688745,2015,0,0
12/28/2015,2,-73.9909432,40.7339788,2015,0,0
12/28/2015,2,-73.9861058,40.7622904,2015,0,0
12/28/2015,2,-73.9821324,40.6912281,2015,0,1
12/28/2015,2,-73.9862018,40.7169005,2015,0,0
12/28/2015,2,-73.7763474,40.7510787,2015,0,0
12/27/2015,2,-73.9800367,40.7655201,2015,0,0
12/27/2015,2,-73.8580599,40.8630423,2015,0,0
12/27/2015,2,-74.0019852,40.7557807,2015,0,0
12/27/2015,2,-73.8892803,40.821186,2015,0,0
12/27/2015,2,-73.8473642,40.7391551,2015,0,0
12/27/2015,2,-73.9455364,40.6634478,2015,0,1
12/27/2015,2,-73.9851922,40.7635447,2015,0,0
12/27/2015,2,-73.8186057,40.8750199,2015,0,0
12/27/2015,2,-73.9932914,40.7422352,2015,0,0
12/27/2015,2,-73.897226,40.6772073,2015,0,1
12/27/2015,2,-74.2316777,40.5257831,2015,0,0
12/27/2015,2,-73.9095509,40.6915042,2015,0,0
12/27/2015,2,-73.9988131,40.7230221,2015,0,0
12/27/2015,2,-73.9454833,40.8077723,2015,0,1
12/26/2015,2,-73.9404817,40.7225802,2015,0,0
12/26/2015,2,-73.9610985,40.7555194,2015,0,0
12/26/2015,2,-73.996258,40.699703,2015,0,0
12/26/2015,2,-73.9240156,40.6557557,2015,0,0
12/26/2015,2,-73.7163234,40.7431706,2015,0,0
12/26/2015,2,-73.8330138,40.7283926,2015,0,0
12/25/2015,2,-73.8957265,40.6562632,2015,0,0
12/25/2015,2,-73.8458097,40.78419,2015,0,0
12/25/2015,2,-73.8922845,40.7277586,2015,0,0
12/25/2015,2,-74.0025224,40.7397514,2015,0,0
12/25/2015,2,-73.771135,40.7145027,2015,0,0
12/25/2015,2,-73.7699326,40.6673505,2015,0,0
12/25/2015,2,-73.9027329,40.7384947,2015,0,1
12/25/2015,2,-73.9597594,40.6757557,2015,0,0
12/25/2015,2,-73.9771875,40.747009,2015,0,0
12/25/2015,2,-73.9652931,40.759308,2015,0,0
12/25/2015,2,-73.8570449,40.897937,2015,0,0
12/25/2015,2,-73.9897922,40.7572323,2015,0,0
12/25/2015,2,-73.9998378,40.6551851,2015,0,1
12/25/2015,2,-73.9732192,40.6263179,2015,0,0
12/25/2015,2,-73.7263642,40.6541625,2015,0,1
12/25/2015,2,-73.8271851,40.6808288,2015,0,0
12/24/2015,2,-73.8085366,40.6749968,2015,0,0
12/24/2015,2,-73.7631318,40.703985,2015,0,0
12/24/2015,2,-73.9127392,40.8618642,2015,0,0
12/24/2015,2,-73.9175769,40.654313,2015,0,0
12/24/2015,2,-73.9556676,40.6811367,2015,0,0
12/24/2015,2,-73.7930392,40.7107097,2015,0,0
12/24/2015,2,-73.7446568,40.6655218,2015,0,0
12/24/2015,2,-73.9429233,40.8232596,2015,0,0
12/24/2015,2,-73.9896169,40.7472771,2015,0,0
12/24/2015,2,-74.0030439,40.6808561,2015,0,0
12/23/2015,2,-73.95399,40.6932048,2015,0,0
12/23/2015,2,-73.9897922,40.7572323,2015,0,0
12/23/2015,2,-73.7870217,40.7888914,2015,0,0
12/23/2015,2,-74.0044171,40.7422847,2015,0,0
12/22/2015,2,-73.9621983,40.6344805,2015,0,0
12/21/2015,2,-73.9713597,40.6362865,2015,0,0
12/20/2015,2,-73.7738282,40.6596509,2015,0,3
12/20/2015,2,-73.9394321,40.7052558,2015,0,1
12/20/2015,2,-73.9892051,40.6378239,2015,0,1
12/20/2015,2,-74.0666242,40.5903421,2015,0,1
12/20/2015,2,-73.7963937,40.7095327,2015,0,3
12/20/2015,2,-73.9597977,40.713886,2015,0,1
12/20/2015,2,-73.9428634,40.8215413,2015,0,0
12/20/2015,2,-73.9643142,40.7606005,2015,0,0
12/19/2015,2,-73.8463682,40.8770335,2015,0,0
12/19/2015,2,-73.976049,40.6312756,2015,0,0
12/19/2015,2,-73.9271346,40.6213573,2015,0,0
