DATE,HOUR,lon,lat,YEAR,killed,injured
12/31/2015,7,-73.9383371,40.8089051,2015,0,0
12/31/2015,7,-73.8574435,40.6969135,2015,0,0
12/31/2015,7,-73.8955793,40.8562453,2015,0,0
12/31/2015,7,-73.7295881,40.6901433,2015,0,1
12/31/2015,7,-73.9184087,40.8494404,2015,0,0
12/31/2015,7,-73.9085154,40.7688806,2015,0,1
12/30/2015,7,-73.9712291,40.7469199,2015,0,1
12/30/2015,7,-74.0040581,40.7131354,2015,0,0
12/30/2015,7,-73.9138578,40.8439778,2015,0,0
12/30/2015,7,-74.0133568,40.6387349,2015,0,1
12/30/2015,7,-73.7309169,40.7272119,2015,0,0
12/29/2015,7,-74.0068217,40.6484657,2015,0,0
12/29/2015,7,-73.9108136,40.6775205,2015,0,0
12/29/2015,7,-73.8189362,40.7564097,2015,0,0
12/29/2015,7,-73.973607,40.747925,2015,0,1
12/29/2015,7,-73.8919289,40.8246558,2015,0,0
12/29/2015,7,-73.9310841,40.6582963,2015,0,1
12/29/2015,7,-73.9973989,40.7214494,2015,0,0
12/29/2015,7,-74.1146592,40.6110986,2015,0,0
12/29/2015,7,-73.9372668,40.8291633,2015,0,1
12/29/2015,7,-73.9579029,40.7611802,2015,0,0
12/29/2015,7,-73.9231339,40.7015297,2015,0,0
12/28/2015,7,-73.8581893,40.6701254,2015,0,0
12/28/2015,7,-74.0627723,40.6140182,2015,0,0
12/28/2015,7,-73.8164531,40.7419217,2015,0,2
12/28/2015,7,-73.9996536,40.7340698,2015,0,0
12/28/2015,7,-73.8635817,40.8412779,2015,0,0
12/28/2015,7,-73.9331715,40.8063462,2015,0,0
12/27/2015,7,-73.8474447,40.8869789,2015,0,0
12/27/2015,7,-73.8530467,40.6906828,2015,0,0
12/27/2015,7,-73.7728608,40.7362694,2015,0,3
12/26/2015,7,-73.7790469,40.7087102,2015,0,0
12/26/2015,7,-73.8548904,40.7283022,2015,0,0
12/26/2015,7,-73.8869065,40.8672296,2015,0,0
12/25/2015,7,-73.9940763,40.6407694,2015,0,0
12/25/2015,7,-73.879277,40.7481228,2015,0,0
12/25/2015,7,-73.7524418,40.6077768,2015,0,0
12/25/2015,7,-73.9044617,40.7476633,2015,0,1
12/25/2015,7,-74.0126478,40.6428659,2015,0,0
12/24/2015,7,-73.9995135,40.6486114,2015,0,0
12/24/2015,7,-73.8222416,40.6661202,2015,0,0
12/24/2015,7,-73.7660495,40.7132821,2015,0,0
